cp_bads_cine_intro,0.02,10.27,^8Laswell :^7 Breaker-1, nous avons intercepté des communications entre Al-Qatala et un individu non identifié en Russie qui nous confirment la livraison de trois paquets à leur avant-poste d'Al Mazrah.,,
cp_raid1_cine_outro,15.31,16.16,^8Farah :^7 Reçu.,,
cp_raid1_cine_outro,16.16,16.85,^8Gaz :^7 OK.,,
cp_raid1_cine_outro,22.26,23.48,^8Gaz :^7 Pas de mouvement...,,
cp_raid1_cine_outro,23.48,24.86,^8Farah :^7 Pareil...,,
cp_raid1_cine_outro,30.45,31.5,^8Price :^7 Attention.,,
cp_raid1_cine_outro,31.75,33.19,^8Gaz :^7 Les mains en l'air !,,
cp_raid1_cine_outro,33.19,36.28,^8Farah :^7 Tournez-vous… Tournez-vous...,,1
cp_raid1_cine_outro,36.69,38.19,^8Price :^7 Ils sont tous morts.,,
cp_raid1_cine_outro,39.9,41.81,^8Farah ^7 Doucement... C'est peut-être un piège.,,
cp_raid1_cine_outro,44.16,45.75,^8Gaz :^7 Pas de fils.,,
cp_raid1_cine_outro,46.75,47.97,^8Gaz :^7 Ces deux-là sont clean.,,
cp_raid1_cine_outro,48.03,49.61,^8Price :^7 RAS ici...,,
cp_raid1_cine_outro,54.33,56.24,^8Farah :^7 C'est mes soldats.,,
cp_raid1_cine_outro,57.81,60.41,^8Farah :^7 C'est Arif. Il était volontaire pour y aller avec Alex...,,
cp_raid1_cine_outro,60.42,62.54,^8Gaz :^7 Alors où est passé Alex ?,,
cp_raid1_cine_outro,63.76,67.38,^8Farah :^7 Echo 3-1, ici Leader de Kilo, vous me recevez… ?,,
cp_raid1_cine_outro,69.19,71.06,^8Farah :^7 Echo 3-1, vous m'entendez… ?,,
cp_raid1_cine_outro,72.5,75.47,^8Price :^7 Watcher, ici Bravo, à l'aveugle. Vérification radio...,,
cp_raid1_cine_outro,75.47,78.22,^8Price :^7 Laswell, vous me recevez ? Kate...,,
cp_raid1_cine_outro,78.22,81.12,^8Farah :^7 C'est trop profond, aucun signal.,,
cp_raid1_cine_outro,81.12,83.11,^8Gaz :^7 Du béton et du métal... Rien ne pourra passer…,,
cp_raid1_cine_outro,83.11,84.69,^8Price :^7 C'est un silo, c'est normal...,,
cp_raid1_cine_outro,87.9,89.29,^8Gaz :^7 J'ai trouvé la lumière...,,
cp_raid1_cine_outro,90.78,92.21,^8Gaz :^7 J'allume.,,
cp_raid1_cine_outro,99.48,101.27,^8Gaz :^7 Putain de merde...,,
cp_raid1_cine_outro,101.27,104.32,^8Farah :^7 Les gars, dites-moi que je suis en train de rêver…,,1
cp_raid1_cine_outro,104.32,107.97,^8Price :^7 Un missile soviétique... À ergols liquides, supersonique.,,
cp_raid1_cine_outro,107.98,108.79,^8Gaz :^7 Nucléaire.,,
cp_raid1_cine_outro,108.79,109.93,^8Price :^7 Thermonucléaire.,,
cp_raid1_cine_outro,109.93,111.23,^8Farah :^7 Vieux de 50 ans.,,
cp_raid1_cine_outro,111.23,112.45,^8Price :^7 Au moins.,,
cp_raid1_cine_outro,112.45,114.15,^8Gaz :^7 Vous pensez qu'il y a une ogive là-haut ?,,
cp_raid1_cine_outro,114.9,116.67,^8Farah :^7 On va voir ça…,,
cp_raid2_cine_intro,1.11,2.56,^8Price :^7 Bon, regroupons-nous...,,
cp_raid2_cine_intro,3.4,6.04,^8Price :^7 Les communications sont mortes, mais Laswell peut peut-être nous entendre...,,
cp_raid2_cine_intro,7.34,10.55,^8Farah :^7 Watcher-1, ici Leader de Kilo et Bravo à l'aveugle.,,
cp_raid2_cine_intro,10.66,15.33,^8Farah :^7 On a localisé un silo à missiles et un ICBM sur la plateforme.,,
cp_raid2_cine_intro,15.63,19.49,^8Gaz :^7 On a croisé plusieurs soldats d'Al-Qatala, mais les tunnels devraient être dégagés jusqu'ici...,,
cp_raid2_cine_intro,19.8,22.51,^8Price :^7 Pour l'atteindre, on a piraté plusieurs portes et terminaux...,,
cp_raid2_cine_intro,22.55,24.23,^8Gaz :^7 Certaines zones du complexe sont inondées.,,
cp_raid2_cine_intro,24.92,27.63,^8Gaz :^7 On s'est partagé le peu de ressources qu'on avait pour avancer.,,
cp_raid2_cine_intro,27.9,31.76,^8Farah :^7 On n'a pas encore trouvé Alex, mais mes soldats qui l'accompagnaient sont morts.,,
cp_raid2_cine_intro,32.62,35.43,^8Price :^7 Si Alex est en vie, il est quelque part devant nous...,,
cp_raid2_cine_intro,35.43,37.11,^8Price :^7 On fera tout pour le retrouver...,,
cp_raid2_cine_intro,37.11,39.75,^8Gaz :^7 D'autres menaces et des obstacles se mettront en travers de notre chemin.,,
cp_raid2_cine_intro,40.06,44.07,^8Farah :^7 Notre équipe grimpera au sommet du silo pour vérifier la présence de l'ogive sur le missile...,,
cp_raid2_cine_intro,44.95,47.47,^8Farah :^7 Leader Kilo et Bravo, terminé.,,
cp_raid2_cine_intro,48.24,49.57,^8Farah :^7 Allons-y...,,
cp_raid2_cine_outro,8.25,8.91,^8Gaz :^7 RAS.,,
cp_raid2_cine_outro,8.91,9.84,^8Farah :^7 C'est bon.,,
cp_raid2_cine_outro,9.84,10.87,^8Price :^7 Rien de cassé ?,,
cp_raid2_cine_outro,10.87,11.71,^8Gaz :^7 Je vais bien...,,
cp_raid2_cine_outro,12,13.12,^8Farah :^7 Ça va, capitaine ?,,
cp_raid2_cine_outro,13.12,14.15,^8Price :^7 J'ai connu pire.,,
cp_raid2_cine_outro,15.29,16.51,^8Gaz :^7 Après vous, chef.,,
cp_raid2_cine_outro,25.3,26.61,^8Gaz :^7 Regardez...,,
cp_raid2_cine_outro,27.18,28.01,^8Farah :^7 Al-Qatala...,,
cp_raid2_cine_outro,28.01,29.62,^8Price :^7 Ils sont morts.,,
cp_raid2_cine_outro,29.99,31.21,^8Gaz :^7 Qui a bien pu les éliminer ?,,
cp_raid2_cine_outro,31.22,34.42,^8Farah :^7 Quelqu'un qui cherche à les empêcher de faire ça.,,
cp_raid2_cine_outro,37.53,40.27,^8Gaz :^7 Bordel de merde. Al-Qatala a l'ogive.,,
cp_raid2_cine_outro,40.27,41.49,^8Price :^7 C'est récent.,,
cp_raid2_cine_outro,41.49,42.9,^8Farah :^7 Ouais.,,
cp_raid2_cine_outro,44.41,45.72,^8Alex :^7 KILO...,,
cp_raid2_cine_outro,45.72,47.22,^8Gaz :^7 C'est Alex.,,
cp_raid2_cine_outro,47.23,48.44,^8Farah :^7 Echo 3-1...,,
cp_raid2_cine_outro,48.45,49.48,^8Alex :^7 Affirmatif.,,
cp_raid2_cine_outro,50.32,52.3,^8Gaz :^7 On est séparés par un beau bloc d'acier, Alex.,,
cp_raid2_cine_outro,52.31,53.9,^8Alex :^7 Il y a un bouton, à gauche.,,
cp_raid2_cine_outro,54.58,55.78,^8Gaz :^7 Affirmatif.,,
cp_raid2_cine_outro,56.25,57.28,^8Alex :^7 Appuyez dessus...,,
cp_raid2_cine_outro,57.29,58.88,^8Gaz :^7 C'est fait...,,
cp_raid2_cine_outro,64.93,65.68,^8Farah :^7 Qu'est-ce qui s'est passé ?,,
cp_raid2_cine_outro,65.68,67.27,^8Alex :^7 On est tombés sur Al-Qatala…,,
cp_raid2_cine_outro,68.04,70.38,^8Alex :^7 Ils ont tué Arif et les autres.,,
cp_raid2_cine_outro,70.39,71.45,^8Farah :^7 On sait.,,
cp_raid2_cine_outro,71.45,73.24,^8Farah :^7 Qu'ils reposent en paix.,,1
cp_raid2_cine_outro,73.25,74.76,^8Alex :^7 Capitaine...,,
cp_raid2_cine_outro,74.76,76.27,^8Alex :^7 Sergent...,,
cp_raid2_cine_outro,76.27,78.16,^8Gaz :^7 Je vous avais dit que vous aviez des amis.,,
cp_raid2_cine_outro,80.33,81.84,^8Gaz :^7 L'homme d'acier.,,
cp_raid2_cine_outro,81.85,83.26,^8Alex :^7 De titane...,,
cp_raid2_cine_outro,83.26,84.21,^8Price :^7 À l'épreuve des balles.,,
cp_raid2_cine_outro,84.21,85.91,^8Alex :^7 Seulement du genou jusqu'au pied.,,
cp_raid2_cine_outro,85.91,87.42,^8Farah :^7 Comment t'as fait pour survivre ?,,
cp_raid2_cine_outro,88.56,90.54,^8Alex :^7 Leur commandant... il m'a épargné.,,
cp_raid2_cine_outro,90.54,92.62,^8Farah :^7 Pourquoi ?,,
cp_raid2_cine_outro,92.62,96.21,^8Alex :^7 Il a un message, qu'il veut que je livre personnellement...,,
cp_raid2_cine_outro,96.21,97.72,^8Alex :^7 À Farah...,,
cp_raid2_cine_outro,97.72,98.86,^8Farah :^7 À moi... ?,,
cp_raid2_cine_outro,100.37,102.07,^8Farah :^7 Et qui est ce "commandant" ?,,
cp_raid2_cine_outro,102.07,105.28,^8Alex :^7 Farah, ça ne va pas te plaire...,,
cp_raid2_cine_outro,105.28,107.93,^8Farah :^7 Alex... Qui ?,,
cp_raid2_cine_outro,107.93,110.48,^8Alex :^7 Ton frère... Hadir.,,
cp_raid2_cine_outro,110.96,112.66,^8Farah :^7 Hadir est en prison.,,
cp_raid2_cine_outro,112.66,113.88,^8Alex :^7 Plus maintenant.,,
cp_raid2_cine_outro,113.89,117.19,^8Alex :^7 Il demande une trêve. Il veut collaborer avec toi...,,
cp_raid2_cine_outro,117.66,118.52,^8Alex :^7 Avec nous...,,
cp_raid2_cine_outro,118.52,119.84,^8Price :^7 Dans quel but ?,,
cp_raid2_cine_outro,119.84,120.97,^8Alex :^7 Pour éliminer les Russes...,,
cp_raid2_cine_outro,120.98,122.11,^8Gaz :^7 Avec leurs propres armes...,,
cp_raid2_cine_outro,122.11,123.52,^8Farah :^7 L'ogive...,,
cp_raid2_cine_outro,123.53,125.04,^8Price :^7 Du Hadir tout craché.,,
cp_raid2_cine_outro,126.55,129.2,^8Alex :^7 Il nous demande de le rejoindre, ou de faire demi-tour...,,
cp_raid2_cine_outro,129.67,132.12,^8Alex :^7 C'est son message.,,
cp_raid3_cine_intro,1.22,3.67,^8Alex :^7 Il nous demande de le rejoindre, ou de faire demi-tour.,,
cp_raid3_cine_intro,4.5,5.56,^8Alex :^7 C'est son message.,,
cp_raid3_cine_intro,6.53,8.23,^8Farah :^7 J'ai un message pour lui.,,
cp_raid3_cine_intro,8.61,10,^8Alex :^7 Je pense savoir ce que ça veut dire…,,
cp_raid3_cine_intro,10,11.02,^8Farah :^7 Je vais le buter…,,
cp_raid3_cine_intro,11.44,12.1,^8Farah :^7 Hadir...,,
cp_raid3_cine_intro,12.12,12.82,^8Price :^7 Farah !,,
cp_raid3_cine_intro,12.83,13.63,^8Farah :^7 HADIR !,,
cp_raid3_cine_intro,13.63,14.51,^8Price :^7 Du calme...,,
cp_raid3_cine_intro,14.52,17.99,^8Alex :^7 Il est pas là, Farah... Il est parti.,,
cp_raid3_cine_intro,19.35,20.29,^8Farah :^7 Avec l'ogive ?,,
cp_raid3_cine_intro,20.65,21.76,^8Alex :^7 J'en ai bien peur.,,
cp_raid3_cine_intro,21.77,23.6,^8Price :^7 On doit le retrouver...,,
cp_raid3_cine_intro,23.6,27.24,^8Gaz :^7 Une chose à la fois. Il faut prévenir Laswell, et préparer notre exfiltration.,,
cp_raid3_cine_intro,27.24,28.49,^8Gaz :^7 Je peux nous trouver un signal.,,
cp_raid3_cine_intro,28.49,30.13,^8Price :^7 Bien vu ! Tiens-nous au courant.,,
cp_raid3_cine_intro,30.14,31.03,^8Gaz :^7 Je m'en charge.,,
cp_raid3_cine_intro,32.14,33.05,^8Gaz :^7 Bonne chance.,,
cp_raid3_cine_intro,33.05,33.83,^8Alex :^7 Toi aussi, Gaz.,,
cp_raid3_cine_intro,33.87,35.16,^8Alex :^7 Après vous, commandant.,,
cp_raid3_cine_outro,2.63,4.59,^8Farah :^7 Il est mort... C'est dégagé ?,,
cp_raid3_cine_outro,4.6,6.79,^8Price :^7 Négatif. La pièce est piégée.,,
cp_raid3_cine_outro,7.4,10.04,^8Alex :^7 Des cordons détonants, des charges sur les murs, faut qu'on bouge.,,
cp_raid3_cine_outro,12.36,13.51,^8Alex :^7 C'est verrouillé.,,
cp_raid3_cine_outro,15.74,17.02,^8Farah :^7 Hadir !,,
cp_raid3_cine_outro,18.24,19.74,^8Alex :^7 Farah, tire pas !,,
cp_raid3_cine_outro,19.76,21.37,^8Alex :^7 À couvert !,,
cp_raid3_cine_outro,27.15,30.7,^8Alex :^7 Charge désactivée… On risque rien…,,
cp_raid3_cine_outro,31.67,32.56,^8Price :^7 Farah...,,
cp_raid3_cine_outro,32.73,35.1,^9Hadir :^7 Lâchez vos armes... Dépêchez-vous, allez !,,
cp_raid3_cine_outro,38.82,41.94,^8Alex :^7 Farah... Pose ton arme.,,
cp_raid3_cine_outro,58.53,60.38,^9Hadir :^7 Merci, sœurette.,,1
cp_vehesc_cine_intro,0,11.04,^8Laswell :^7 Breaker-1, les images satellites confirment que l'armée d'Al-Qatala utilise des missiles antiaériens russes pour défendre leurs opérations dans les champs pétrolifères de cette vallée, rendant le secteur inaccessible par les airs.,,
cp_vehesc_cine_intro,11.11,14.52,^8Laswell :^7 Votre mission est de détruire ces tourelles de défense antiaérienne.,,
cp_vehesc_cine_intro,14.52,18.63,^8Laswell :^7 Un agent au sol vous amènera près d'un point de contrôle ennemi situé au col Al Sharim.,,
cp_vehesc_cine_intro,18.63,22.64,^8Laswell :^7 La première tourelle, l'objectif Alpha, se trouve à l'est de ce point de contrôle.,,
cp_vehesc_cine_intro,22.68,24.56,^8Laswell :^7 Vous aurez l'avantage de la surprise...,,
cp_vehesc_cine_intro,24.7,25.45,^8Laswell :^7 Profitez-en.,,
cp_vehesc_cine_intro,25.69,34.66,^8Laswell :^7 Une fois Alpha détruit, mon pilote, Nikolaï, nom de code Yankee-7, fournira un soutien aérien limité sur les trois autres tourelles : Bravo, Charlie et Delta.,,
cp_vehesc_cine_intro,34.66,36.96,^8Laswell :^7 Il vous exfiltrera lorsque vous aurez terminé.,,
cp_vehesc_cine_intro,37.07,38.38,^8Laswell :^7 Cette vallée est dangereuse.,,
cp_vehesc_cine_intro,38.38,41.47,^8Laswell :^7 Les tourelles antiaériennes protègent les champs pétrolifères, et le pétrole finance Al-Qatala.,,
cp_vehesc_cine_intro,41.47,44.09,^8Laswell :^7 Ils feront tout pour vous arrêter.,,
cp_vehesc_cine_intro,44.09,47.53,^8Laswell :^7 À la destruction du premier site, ce sera la guerre.,,
cp_vehesc_cine_intro,47.53,49.58,^8Laswell :^7 On reste en contact.,,
cp_vehesc_cine_intro,49.58,51,^8Laswell :^7 Frappons-les là où ça fait mal...,,
ftue_video,1.602,4.037,^8Narrateur :^7 Bienvenue dans Call of Duty: Warzone, recrue ! ,,
ftue_video,4.104,10.944,^8Narrateur :^7 Votre mission est de vous battre pour la victoire dans cette expérience Multijoueur pleine d'action, comprenant Battle Royale et Résurgence. ,,
ftue_video,11.178,15.516,^8Narrateur :^7 Commençons par le Battle Royale, le classique combat à mort.,,
ftue_video,15.682,20.087,^8Narrateur :^7 En Battle Royale, découvrez un nouveau champ de bataille immense, l'Urzikstan.,,
ftue_video,20.487,28.395,^8Narrateur :^7 Éloignez-vous des ennemis pour trouver des armes et du matériel, ou allez vers des points chauds comme le train, où la compétition est féroce mais les récompenses précieuses.,,
ftue_video,29.596,35.335,^8Narrateur :^7 L'objectif est de remporter les combats, de contourner l'ennemi et d'éviter le cercle de gaz toxiques toujours plus envahissant.,,
ftue_video,35.636,39.373,^8Narrateur :^7 Soyez la dernière escouade debout et vous remporterez la victoire.,,
ftue_video,41.742,45.379,^8Narrateur :^7 Mais pas d'inquiétude soldat, le jeu ne se termine pas une fois éliminé.,,
ftue_video,46.213,50.25,^8Narrateur :^7 Au lieu de ça, vous vous rendrez au Goulag où vous affronterez un seul ennemi.,,
ftue_video,50.417,54.221,^8Narrateur :^7 Sortez vainqueur et vous vous redéployerez dans l'action.,,
ftue_video,54.788,57.524,^8Narrateur :^7 En plus de Battle Royale, découvrez Résurgence.,,
ftue_video,57.658,64.498,^8Narrateur :^7 Ça ressemble à Battle Royale, mais tant qu'au moins un coéquipier est en vie, vous n'êtes pas éliminé et vous avez une chance de revenir dans le combat.,,
ftue_video,64.765,74.174,^8Narrateur :^7 Mais surtout, restez concentré. Lorsque vous approcherez de la fin de la bataille, Résurgence se désactivera et vous et votre escouade n'aurez plus qu'une vie pour terminer le travail.,,
ftue_video,74.741,75.976,^8Narrateur :^7 Ensuite, parlons argent.,,
ftue_video,76.076,79.146,^8Narrateur :^7 Dans Call of Duty: Warzone l'argent peut se montrer utile.,,
ftue_video,79.279,86.086,^8Narrateur :^7 Vous pouvez gagner de l'argent en trouvant des caisses, en pillant les ennemis ou en accomplissant des tâches optionnelles appelées « Contrats ».,,
ftue_video,86.32,91.892,^8Narrateur :^7 Vous le dépenserez dans les stations de ravitaillement, où vous pourrez ramener vos coéquipiers tombés pour un nouveau déploiement.,,
ftue_video,92.292,97.965,^8Narrateur :^7 Vous pourrez aussi acheter d'autres équipements, comme une arme principale ou un marqueur de largage d’équipement.,,
ftue_video,98.232,101.735,^8Narrateur :^7 Attention, les stations de ravitaillement ont tendance à être très disputées.,,
ftue_video,101.969,105.806,^8Narrateur :^7 Restez vigilant et utilisez votre carte tactique pour choisir vos destinations avec soin.,,
ftue_video,106.073,107.774,^8Narrateur :^7 Attendez, revenez en arrière.,,
ftue_video,109.109,110.944,[effet de rembobinage] ^8Narrateur :^7  Je vous ai parlé de l'achat dattirail ?,,
ftue_video,111.111,115.816,^8Narrateur :^7 Et bien vous pouvez le personnaliser en choisissant vos armes, équipements et atouts.,,
ftue_video,116.049,124.725,^8Narrateur :^7 Configurez votre équipement tactique dans l’armurerie avant de vous rendre sur place, puis combattez pour l'améliorer grâce aux accessoires que vous trouverez.,,
ftue_video,125.092,133.934,^8Narrateur :^7 En plus d'acheter votre attirail, vous pouvez aussi le gagner de différentes manières, en le récupérant dans des largages d'équipement ou en prenant d'assaut les forteresses actives sur la carte.,,
ftue_video,134.334,138.672,^8Narrateur :^7 Quelle que soit votre méthode, un bon attirail est essentiel à la survie dans Warzone.,,
ftue_video,141.074,142.476,^8Narrateur :^7 Bon, assez parlé.,,
ftue_video,142.709,146.046,^8Narrateur :^7 Il est l’heure de se déployer, de s’équiper, et d’enchaîner les éliminations.,,
ftue_video,146.213,148.515,^8Narrateur :^7 On se retrouve dans Warzone, opérateur !,,
gulag_enter,0,2.25,^9Communication securisée :^7 Lifter 1-1 équipe déployée.,,
gulag_enter,2.62,3.4,^9Communication securisée :^7 Reçu, je le traque.,,
gulag_enter,4.09,5.81,^9Communication securisée :^7 Confirmez que vous voyez les alliés.,,
gulag_enter,6.12,7.28,^9Communication securisée :^7 Personnel et cargaison sécurisés.,,
gulag_enter,11.53,13.49,^9Gardien :^7 Encore un soldat éliminé.,,
gulag_enter,15.17,16.18,^9Gardien :^7 Vous êtes faible !,,
gulag_enter,16.73,19.4,^9Gardien :^7 Seuls les plus forts survivent au goulag.,,
gulag_enter,20.51,21.45,^9Gardien :^7 Portes !,,
jup_ob_act1_cine_outro,2.23,5.42,^8Jansen :^7 Tout ce mystère est-il vraiment nécessaire ?,,
jup_ob_act1_cine_outro,5.48,8.17,^8Jansen :^7 C'est moi qui vous ai appelé, vous vous rappelez ?,,
jup_ob_act1_cine_outro,8.17,11.23,^8Soap :^7 C'est pas à moi qu'il faut dire ça. Vous arrêtez pas.,,
jup_ob_act1_cine_outro,12.54,13.73,^8Ravenov :^7 Bienvenue dans l'opération Deadbolt.,,
jup_ob_act1_cine_outro,13.73,16.86,^8Ravenov :^7 [Microphone] La cheffe souhaite s'entretenir avec vous.,,
jup_ob_act1_cine_outro,23.85,29.48,[Musique inquiétante],,
jup_ob_act1_cine_outro,29.48,33.17,^8Jansen :^7 [Microphone] On m'a embauchée pour poursuivre mes recherches sur la production d'énergie …,,
jup_ob_act1_cine_outro,33.17,35.1,^8Jansen :^7 à partir d'interactions n-dimensionnelles.,,
jup_ob_act1_cine_outro,35.1,39.42,^8Jansen :^7 C'était purement théorique... Au départ en tout cas.,,
jup_ob_act1_cine_outro,41.92,46.73,^8Jansen :^7 Quant à Zakhaev, j'ignorais totalement que je travaillais pour un terroriste !,,
jup_ob_act1_cine_outro,46.73,48.36,^8Greene :^7 Vous mentez.,,
jup_ob_act1_cine_outro,49.98,54.73,^8Jansen :^7 Je pensais vraiment que c'était le PDG. Je suis physicienne, pas devin.,,
jup_ob_act1_cine_outro,54.73,60.42,^8Jansen :^7 Et puis, je n'aurais pas eu à travailler pour lui... ni personne... si vous autres ne m'aviez pas ignoré.,,
jup_ob_act1_cine_outro,60.42,64.42,^8Jansen :^7 Zakhaev continue de se balader avec de l'éther de qualité militaire.,,
jup_ob_act1_cine_outro,64.42,68.29,^8Jansen :^7 Et il se trouve que je sais de sources sûre qu'il le garde toujours sur lui.,,
jup_ob_act1_cine_outro,68.29,70.92,^8Jansen :^7 Pourquoi je vous dirais ça si je voulais le protéger ?,,
jup_ob_act1_cine_outro,70.92,75.17,^8Jansen :^7 Écoutez, je connais par cœur cet élément au proton près.,,
jup_ob_act1_cine_outro,75.17,78.73,^8Jansen :^7 Je suis presque certaine de pouvoir trouver comment le neutraliser.,,
jup_ob_act1_cine_outro,78.73,81.29,^8Soap :^7 Presque, ça suffit pas... Vous pouvez le faire, oui ou non ?,,
jup_ob_act1_cine_outro,82.23,84.48,^8Ravenov :^7 Je crois que ce serait une bonne idée de l'écouter.,,
jup_ob_act1_cine_outro,84.48,90.23,^8Jansen :^7 S'il vous plaît. Je dois arranger ça. Et je suis sans doute la seule à pouvoir le faire !,,
jup_ob_act1_cine_outro,93.48,94.54,[Couteau dégainé],,
jup_ob_act1_cine_outro,95.86,97.04,^8Greene :^7 J'espère que vous avez raison.,,
jup_ob_act1_cine_outro,102.86,106.11,^9Fletcher :^7 L'extraction se passe bien. Cet éther va nous rapporter très gros.,,
jup_ob_act1_cine_outro,107.23,113.23,^9Zakhaev :^7 Quand j'en aurai enrichi pour en fabriquer davantage, vous pourrez faire ce que vous voulez du reste.,,
jup_ob_act1_cine_outro,113.23,114.61,^9Fletcher :^7 On fait quoi de notre déserteuse ?,,
jup_ob_act1_cine_outro,114.86,115.48,^9Zakhaev :^7 Hmph.,,
jup_ob_act1_cine_outro,115.48,119.61,^9Zakhaev :^7 On a plus besoin d'elle. Trouvez-la et tuez-la.,,
jup_ob_act2_cine_outro,9.3,12.16,^8Jansen :^7 Comme vous le voyez, le test est un vrai succès.,,
jup_ob_act2_cine_outro,12.91,17.81,^8Jansen :^7 On peut constater que le neutralisateur déstabilise tout l'éther se trouvant dans son champ d'action.,,
jup_ob_act2_cine_outro,18.02,22.1,^8Jansen :^7 Ce qui reste des éléments se décompense rapidement en isotopes inoffensifs.,,
jup_ob_act2_cine_outro,22.74,24.32,^8Jansen :^7 Mais...,,
jup_ob_act2_cine_outro,24.32,28.14,^8Jansen :^7 dans le cas présent, c'était de l'éther brut, non traité.,,
jup_ob_act2_cine_outro,28.14,31.43,^8Jansen :^7 Alors que la fiole de Zakhaev contient un matériau hautement enrichi.,,
jup_ob_act2_cine_outro,31.43,37.92,^8Jansen :^7 Et d'après mes prédictions, cet éther de qualité militaire est capable de résister à notre prototype.,,
jup_ob_act2_cine_outro,38.25,42.6,^8Greene :^7 Autrement dit, c'est un échec. C'était une perte de temps et d'énergie.,,
jup_ob_act2_cine_outro,42.6,44.39,^8Jansen :^7 Pas du tout !,,
jup_ob_act2_cine_outro,43.75,50.14,^8Jansen :^7 Le principe a été confirmé. Il suffit maintenant d'amplifier le neutralisateur et de recalibrer sa puissance.,,
jup_ob_act2_cine_outro,50.14,53.22,^8Soap :^7 Et vous pouvez faire ça, j'espère ?,,
jup_ob_act2_cine_outro,53.54,56.4,^8Jansen :^7 Pas tout à fait.,,
jup_ob_act2_cine_outro,54.47,59.79,^8Jansen :^7 Mais Zakhaev est parvenu a récupérer les recherches d'un expert de l'enrichissement de l'éther.,,
jup_ob_act2_cine_outro,60.11,62.44,^8Ravenov :^7 Strauss...,,
jup_ob_act2_cine_outro,62.22,64.98,^8Soap :^7 Un vieux pote à vous ?,,
jup_ob_act2_cine_outro,63.58,66.87,^8Ravenov :^7 Les amis sont un luxe que je peux rarement m'offrir.,,
jup_ob_act2_cine_outro,66.87,70.48,^8Jansen :^7 Zakhaev a caché les recherches de Strauss dans un coffre.,,
jup_ob_act2_cine_outro,69.62,75.48,^8Jansen :^7 Il est lourdement gardé, mais je suis sûre que ces documents contiennent la solution à nos problèmes.,,
jup_ob_act2_cine_outro,74.95,79.3,^8Greene :^7 On a pas le temps pour ça. Nous devrions chercher Zakhaev.,,
jup_ob_act2_cine_outro,79.3,83.45,^8Ravenov :^7 Et qu'est-ce qui se passe si on le trouve ?,,
jup_ob_act2_cine_outro,82.06,87.38,^8Ravenov :^7 Il libèrera le contenu de sa fiole et on n'aura rien pour le contrer...,,
jup_ob_act2_cine_outro,88.45,92.38,^8Soap :^7 Deadbolt devrait être largement capable de le contenir.,,
jup_ob_act2_cine_outro,92.38,97.59,^8Soap :^7 Mais si l'objectif est de l'arrêter, le neutralisateur est la meilleure option.,,
jup_ob_act2_cine_outro,102.09,107.84,^8Greene :^7 Bien. Chopez les données de Strauss. Voyez ce que le Dr Jansen peut en tirer.,,
jup_ob_act2_cine_outro,113.17,116.52,[Grimace],,
jup_ob_act2_cine_outro,123.25,127.07,^8Ravenov :^7 Ava, tout va bien ?,,
jup_ob_act2_cine_outro,125.78,132.39,^8Jansen :^7 C'est juste une migraine. Ça va passer. Comme toujours.,,
jup_ob_act3_cine_outro,0,2.65,[Rugissement],,
jup_ob_act3_cine_outro,6.95,8.62,^8Ravenov :^7 Docteur Jansen ! Attendez !,,
jup_ob_act3_cine_outro,12.91,15.76,[Rugissement],,
jup_ob_act3_cine_outro,18.36,19.58,[Électricité],,
jup_ob_act3_cine_outro,22.02,23.1,[Explosion],,
jup_ob_act3_cine_outro,23.17,24.54,[Cri d'agonie],,
jup_ob_act3_cine_outro,34.91,36.58,^8Soldat :^7 Aaaaah !,,
jup_ob_act3_cine_outro,48.2,49.28,^9Fletcher :^7 Zed, on peut pas rester là !,,
jup_ob_act3_cine_outro,49.28,50.36,^9Zakhaev :^7 Lâche !,,
jup_ob_act3_cine_outro,53.76,55.5,^9Zakhaev :^7 C'est impossible !,,
jup_ob_act3_cine_outro,70.74,73.46,^3Entité :^7 Laissez-nous entrer.,,
jup_ob_act3_cine_outro,73.61,75.5,^8Ava :^7 Ahhhhhhh !,,
jup_ob_act3_cine_outro,86.31,87.02,^8Ravenov :^7 Ava ?,,
jup_ob_act3_cine_outro,92.35,93.28,^8Ava :^7 Qu'est-ce qui c'est passé ?,,
jup_ob_act3_cine_outro,93.28,95.09,^8Ravenov :^7 Vous ne... Vous ne vous rappelez pas ?,,
jup_ob_act3_cine_outro,95.39,98.61,^8Ava :^7 Non, j'ai cru... j'ai entendu une voix... ?,,
jup_ob_act3_cine_outro,99.8,101.24,Quelque chose...,,
jup_ob_act3_cine_outro,102.43,104.83,m'appelait... m'appelait de l'au-delà...,,
jup_ob_act3_cine_outro,110.31,113.68,^8Soap :^7 Amenez-les au trou. Greene mènera les interrogatoires.,,
jup_ob_act3_cine_outro,115.09,117.2,Aucun signe de Zakhaev.,,
jup_ob_act3_cine_outro,117.8,123.39,^8Soap :^7 Il est peut-être blessé, mais il est toujours vivant. La prochaine fois qu'il se montre, je le plombe.,,
jup_ob_act3_cine_outro,123.39,124.91,^8Ava :^7 Qu'en est-il du neutralisateur ?,,
jup_ob_act3_cine_outro,124.91,128.21,^8Ravenov :^7 Dobbs ? Quelle est la situation ? Dites-moi que vous avez de bonnes nouvelles.,,
